Time	Ax	Ay	Az	Asum	gx	gy	gz
103	-0.13	0.19	-1.14	1.16	161.82	-3.91	169.43	
104	-0.24	0.22	-1.59	1.63	165.64	-2.96	170.15	
105	-0.03	0.09	-1.21	1.22	166.15	-2.79	170.22	
106	0.01	0.05	-0.89	0.89	166.22	-3.26	170.27	
107	0.02	0.05	-0.95	0.95	166.82	-2.98	170.30	
108	0.01	0.05	-1.10	1.10	167.70	-2.39	170.23	
109	-0.00	0.04	-1.10	1.10	168.76	-1.73	170.18	
110	-0.00	0.03	-1.07	1.08	169.52	-1.35	170.19	
111	-0.01	0.04	-1.06	1.06	170.00	-1.06	170.25	
112	-0.01	0.03	-1.05	1.05	170.48	-0.94	170.28	
113	-0.01	0.03	-1.05	1.05	170.90	-0.79	170.29	
114	-0.01	0.03	-1.06	1.06	171.43	-0.65	170.27	
115	-0.01	0.02	-1.06	1.06	171.92	-0.69	170.26	
116	-0.01	0.03	-1.05	1.05	172.26	-0.75	170.25	
117	-0.00	0.03	-1.06	1.06	172.55	-0.79	170.24	
118	-0.00	0.02	-1.05	1.05	172.85	-0.81	170.22	
119	-0.00	0.03	-1.06	1.06	173.10	-0.81	170.22	
120	-0.00	0.03	-1.05	1.05	173.32	-0.74	170.22	
121	-0.00	0.02	-1.06	1.06	173.56	-0.67	170.22	
122	-0.01	0.03	-1.06	1.06	173.79	-0.60	170.22	
123	-0.01	0.03	-1.05	1.05	173.98	-0.54	170.21	
124	-0.01	0.02	-1.05	1.05	174.17	-0.51	170.21	
125	-0.00	0.02	-1.05	1.05	174.34	-0.52	170.20	
126	-0.00	0.02	-1.05	1.05	174.50	-0.52	170.19	
127	-0.00	0.03	-1.05	1.05	174.64	-0.52	170.18	
128	-0.00	0.03	-1.05	1.05	174.78	-0.49	170.18	
129	-0.00	0.03	-1.06	1.06	174.89	-0.47	170.17	
130	0.00	0.03	-1.06	1.06	175.00	-0.45	170.17	
131	-0.00	0.03	-1.05	1.05	175.10	-0.43	170.16	
132	-0.00	0.03	-1.05	1.05	175.22	-0.43	170.15	
133	-0.00	0.03	-1.06	1.06	175.34	-0.42	170.14	
134	-0.00	0.03	-1.06	1.06	175.43	-0.40	170.13	
135	-0.00	0.03	-1.05	1.05	175.52	-0.39	170.12	
136	-0.00	0.03	-1.06	1.06	175.60	-0.36	170.11	
137	0.00	0.03	-1.06	1.06	175.69	-0.35	170.11	
138	-0.00	0.03	-1.05	1.06	175.78	-0.33	170.10	
139	-0.01	0.03	-1.05	1.05	175.85	-0.31	170.09	
140	-0.01	0.03	-1.06	1.06	175.91	-0.29	170.08	
141	-0.00	0.03	-1.09	1.09	175.97	-0.31	170.08	
142	-0.01	0.03	-1.07	1.07	175.79	-0.18	170.09	
143	0.00	0.05	-1.05	1.06	175.53	-0.29	170.15	
144	0.01	0.03	-0.99	0.99	176.00	-0.80	170.20	
145	0.02	0.02	-1.02	1.02	176.67	-0.94	170.19	
146	-0.01	0.01	-1.09	1.09	177.27	-0.72	170.19	
147	-0.00	0.01	-1.08	1.08	177.40	-0.57	170.22	
148	0.01	0.01	-1.07	1.07	177.73	-0.60	170.27	
149	0.01	-0.00	-1.06	1.06	178.35	-0.78	170.26	
150	0.01	-0.01	-1.02	1.02	178.83	-1.10	170.26	
151	0.01	-0.01	-1.05	1.05	179.05	-1.33	170.27	
152	0.03	-0.03	-1.07	1.07	179.46	-1.25	170.25	
153	0.02	-0.02	-1.09	1.09	179.64	-1.09	170.25	
154	0.01	-0.03	-1.05	1.05	179.73	-0.87	170.28	
155	-0.00	-0.03	-1.08	1.08	179.92	-0.44	170.33	
156	-0.02	-0.03	-1.02	1.03	-179.66	-0.10	170.35	
157	0.00	-0.02	-1.09	1.09	-179.34	-0.11	170.41	
158	0.01	-0.05	-1.03	1.04	-178.46	-0.72	170.48	
159	0.03	-0.07	-1.05	1.05	-177.63	-0.98	170.49	
160	0.01	-0.09	-0.98	0.99	-176.53	-1.33	170.40	
161	0.07	-0.10	-1.12	1.12	-175.61	-2.06	170.19	
162	-0.00	-0.16	-0.97	0.99	-174.61	-2.66	169.85	
163	0.06	-0.16	-1.17	1.18	-175.07	-3.26	170.06	
164	0.06	-0.11	-1.07	1.07	-174.52	-5.02	170.25	
165	0.09	-0.13	-1.10	1.11	-174.30	-5.86	170.38	
166	0.11	-0.16	-0.99	1.01	-173.70	-6.67	170.55	
167	0.14	-0.13	-1.02	1.03	-173.31	-7.64	170.95	
168	0.71	0.36	-0.82	1.14	-172.97	-11.81	174.89	
169	0.21	-0.19	-1.18	1.21	-171.78	-12.76	176.94	
170	0.48	-0.19	-1.19	1.29	-172.38	-13.74	178.22	
171	0.22	-0.21	-0.96	1.00	-171.30	-15.02	177.14	
172	0.22	-0.12	-1.14	1.16	-174.13	-14.20	174.53	
173	0.31	-0.08	-0.95	1.01	-175.39	-14.62	173.48	
174	0.32	-0.27	-0.72	0.84	-172.20	-18.88	173.42	
175	0.28	-0.18	-0.98	1.04	-171.58	-20.10	172.83	
176	0.15	-0.29	-1.23	1.27	-172.44	-19.20	171.86	
177	0.47	-0.33	-0.35	0.67	-167.30	-33.73	174.23	
178	0.51	-0.21	-0.94	1.09	-168.69	-31.90	173.51	
179	0.46	-0.17	-0.73	0.88	-171.55	-26.49	172.61	
180	0.47	-0.12	-0.72	0.87	-170.68	-28.70	173.58	
181	0.42	-0.25	-0.87	1.00	-170.62	-30.64	173.48	
182	0.58	-0.21	-0.87	1.06	-169.39	-33.68	175.56	
183	0.52	-0.25	-0.99	1.15	-168.22	-32.36	177.09	
184	0.45	-0.44	-0.81	1.02	-166.43	-30.92	176.69	
185	0.47	-0.29	-0.85	1.02	-165.36	-30.48	177.05	
186	0.48	-0.16	-0.97	1.09	-165.56	-28.48	176.66	
187	0.46	-0.27	-0.84	0.99	-165.36	-28.86	177.32	
188	0.49	-0.27	-1.04	1.19	-166.06	-29.26	177.10	
189	0.62	-0.15	-0.65	0.92	-166.62	-32.02	177.53	
190	0.57	-0.22	-0.87	1.06	-166.99	-33.97	177.96	
191	0.49	-0.31	-0.83	1.02	-167.54	-34.56	176.12	
192	0.39	-0.34	-0.78	0.93	-167.62	-34.22	174.26	
193	0.50	-0.25	-0.78	0.96	-168.17	-33.88	173.41	
194	0.34	-0.20	-0.82	0.91	-167.26	-32.88	174.24	
195	0.57	-0.29	-0.86	1.07	-167.26	-33.20	174.46	
196	0.57	-0.25	-0.82	1.03	-167.83	-33.87	174.02	
197	0.61	-0.20	-0.90	1.10	-168.60	-34.67	173.26	
198	0.55	-0.23	-0.88	1.07	-168.79	-34.40	172.81	
199	0.54	-0.25	-0.79	0.99	-167.88	-35.12	174.38	
200	0.86	-0.05	-0.77	1.16	-167.38	-37.07	177.54	
201	0.57	-0.26	-0.85	1.06	-166.95	-36.82	177.79	
202	0.63	-0.24	-0.80	1.05	-166.19	-38.24	179.05	
203	0.58	-0.28	-0.81	1.04	-166.08	-38.41	178.35	
204	0.59	-0.24	-0.78	1.01	-166.17	-38.95	177.27	
205	0.65	-0.22	-0.87	1.11	-166.78	-38.28	176.48	
206	0.56	-0.34	-0.72	0.97	-166.01	-39.19	176.65	
207	0.71	-0.23	-0.80	1.10	-166.16	-39.18	-178.55	
208	0.52	-0.36	-0.65	0.91	-165.37	-38.22	-175.91	
209	0.28	-0.32	-0.80	0.91	-163.45	-32.47	-176.58	
210	0.38	-0.48	-0.87	1.07	-162.34	-30.41	-175.52	
211	0.56	-0.23	-0.83	1.03	-162.52	-32.05	-175.48	
212	0.54	-0.31	-0.83	1.04	-162.20	-33.65	-176.30	
213	0.60	-0.25	-0.81	1.04	-162.23	-34.37	-177.55	
214	0.56	-0.28	-0.79	1.01	-162.34	-34.74	-179.53	
215	0.56	-0.28	-0.90	1.10	-163.07	-33.46	178.49	
216	0.57	-0.31	-0.82	1.05	-162.93	-34.31	177.33	
217	0.60	-0.26	-0.78	1.02	-162.41	-36.81	177.20	
218	0.60	-0.32	-0.78	1.03	-161.65	-37.79	177.41	
219	0.61	-0.32	-0.77	1.03	-162.15	-36.79	175.61	
220	0.66	-0.37	-0.81	1.11	-162.91	-35.88	173.80	
221	0.48	-0.35	-0.78	0.98	-162.75	-35.44	172.81	
222	0.51	-0.36	-0.71	0.95	-162.47	-35.57	173.56	
223	0.57	-0.34	-0.82	1.06	-162.05	-36.33	173.89	
224	0.58	-0.34	-0.74	1.00	-161.32	-37.84	174.83	
225	0.62	-0.29	-0.75	1.02	-161.53	-38.04	175.79	
226	0.61	-0.32	-0.80	1.06	-161.68	-37.80	176.29	
227	0.61	-0.35	-0.82	1.09	-161.41	-38.00	176.55	
228	0.61	-0.34	-0.83	1.09	-161.00	-38.46	177.20	
229	0.62	-0.32	-0.72	1.00	-159.73	-41.60	178.51	
230	0.69	-0.39	-0.65	1.03	-158.17	-44.72	179.04	
231	0.75	-0.37	-0.74	1.11	-157.64	-46.68	179.74	
